name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
357,17,0,0,11,0,1.9,2,0,1.2,9.0,14,90,7,8,0,0,0,125315,0.0,2.0,1.0,5187,12934,44,0,0,1,5.0
32,6,0,0,9,0,27.8,1,0,4.6,18.6,11,90,11,14,0,0,0,978164,1.0,0.0,0.0,255819,33177,56,1,1,1,2.0
206,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,20811,1.0,1.0,0.0,1068,3650,44,0,0,0,0.0
327,3,0,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,4392,3.0,3.0,0.0,25,576,44,1,0,0,0.0
330,6,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,14,0,0,0,5057,1.0,0.0,0.0,350,450,49,1,0,0,0.0
424,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,4,0,0,0,6222,1.0,1.0,0.0,319,715,40,1,0,0,0.0
380,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,4,0,0,0,7913,1.0,1.0,0.0,195,620,44,1,0,0,0.0
320,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,5,6,0,0,0,1159,1.0,0.0,0.0,618,108,40,0,0,0,0.0
526,8,0,0,26,1,0.4,0,0,2.2,21.6,14,90,14,17,0,0,0,41077,0.0,2.0,0.0,6813,3748,49,1,0,6,2.0
377,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,5587,2.0,2.0,0.0,78,313,44,0,0,0,6.0
212,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,1739,2.0,2.0,0.0,53,139,49,1,0,0,0.0
174,17,0,0,16,0,0.3,2,0,3.4,33.4,14,90,7,8,0,0,0,11334,0.0,2.0,0.0,1075,1149,44,0,0,1,7.0
138,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,4300,1.0,1.0,0.0,65,290,44,0,0,0,0.0
222,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,4,0,0,0,3426,1.0,1.0,0.0,62,236,44,1,0,0,0.0
535,11,0,0,14,0,1.7,2,0,2.1,19.0,14,90,4,5,0,0,0,205360,2.0,2.0,0.0,12356,17956,50,1,0,1,1.0
241,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,5,6,0,0,0,277967,1.0,0.0,0.0,309,74294,53,0,0,0,0.0
135,21,0,0,3,0,13.5,0,0,1.7,3.8,15,45,0,0,0,0,0,17905,1.0,3.0,0.0,3793,3008,50,0,0,1,2.0
405,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,10708,1.0,3.0,0.0,170,1156,43,1,0,0,0.0
478,0,0,0,12,0,2.3,1,0,3.2,12.2,15,90,16,21,0,0,0,135957,1.0,3.0,17.0,60615,10277,45,1,0,2,6.0
145,3,0,0,19,0,0.6,1,1,8.2,48.6,16,42,10,12,0,0,0,435618,3.0,3.0,33.0,32046,24752,46,1,0,7,2.0
116,21,0,0,10,0,2.5,3,0,1.0,7.8,15,90,0,0,0,0,0,147638,1.0,3.0,0.0,11075,14393,45,0,0,1,0.0
202,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,4702,0.0,2.0,0.0,77,265,44,0,0,0,0.0
208,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,8765,1.0,1.0,0.0,197,808,44,0,0,0,0.0
522,24,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,120885,2.0,1.0,0.0,1478,14973,40,0,0,0,0.0
39,1,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,15,0,0,0,44891,1.0,0.0,0.0,778,7284,45,0,0,0,0.0
518,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,228,1.0,3.0,0.0,0,8,45,1,0,0,0.0
278,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,8145,2.0,2.0,0.0,184,702,40,0,0,0,0.0
348,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,28119,1.0,3.0,0.0,610,3491,47,0,0,0,0.0
524,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,45934,1.0,0.0,0.0,1575,3364,40,1,0,0,0.0
79,3,0,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,171188,3.0,3.0,0.0,32323,14856,39,1,0,0,0.0
340,6,0,0,7,0,3.7,1,0,2.0,4.0,11,90,11,14,0,0,0,1566955,1.0,0.0,12.0,307756,43043,58,1,1,1,0.0
394,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,5,6,0,0,0,71336,1.0,0.0,0.0,662,13684,53,0,0,0,0.0
381,12,0,0,0,0,0.0,0,0,0.0,0.0,16,0,2,3,0,0,0,15935,3.0,3.0,0.0,446,1413,43,0,0,0,0.0
413,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,58637,2.0,2.0,0.0,1151,4193,40,0,0,0,0.0
94,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,6054,2.0,1.0,0.0,953,626,40,1,0,0,0.0
351,1,0,0,21,1,11.7,0,0,3.0,15.8,11,90,12,15,0,0,0,170495,1.0,0.0,2.0,58274,11939,50,0,1,5,1.0
223,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,19657,0.0,2.0,0.0,1697,1815,40,1,0,0,0.0
239,7,0,0,7,0,2.3,1,0,1.8,15.4,19,90,3,4,0,0,0,23803,1.0,1.0,0.0,2192,1887,45,1,0,2,1.0
511,24,0,0,20,0,32.6,1,0,6.1,26.0,14,90,9,10,0,0,0,712696,2.0,1.0,2.0,26324,52808,50,0,0,2,1.0
50,24,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,169738,2.0,1.0,0.0,2397,13726,40,0,0,0,0.0
493,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,1836,1.0,3.0,0.0,0,75,50,0,0,0,0.0
491,20,0,0,17,0,25.3,1,0,5.5,12.8,13,90,19,25,0,0,0,944432,1.0,0.0,17.0,175032,16793,42,1,0,2,4.0
81,5,0,0,8,0,1.3,2,0,2.1,17.8,14,90,8,11,0,0,0,31249,2.0,2.0,2.0,978,2750,44,0,0,1,9.0
345,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,62879,0.0,2.0,0.0,3719,11716,44,1,0,0,0.0
201,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,7540,1.0,0.0,0.0,115,1654,45,1,0,0,0.0
325,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,1015,1.0,0.0,0.0,94,123,45,1,0,0,0.0
391,25,0,0,28,1,3.3,0,0,4.0,19.2,13,86,15,20,0,0,0,294418,1.0,0.0,17.0,18142,29795,49,0,0,6,2.0
442,25,0,1,29,1,1.3,0,0,3.6,30.4,13,90,15,20,0,0,0,76976,1.0,0.0,4.0,3411,15448,50,0,0,7,2.0
46,17,0,0,13,0,1.4,2,0,2.6,17.2,14,90,7,8,0,0,0,6677,0.0,2.0,7.0,138,544,44,0,0,1,6.0
154,25,0,0,18,1,1.3,0,0,1.2,11.0,13,90,15,20,0,0,0,549442,1.0,0.0,0.0,57677,51655,46,0,0,6,3.0
14,15,0,0,0,0,0.0,0,0,0.0,0.0,11,0,1,1,0,0,0,1275,1.0,0.0,0.0,67,73,50,1,0,0,0.0
180,15,0,1,23,1,0.3,0,0,3.8,19.0,11,66,1,1,0,0,0,708288,1.0,0.0,19.0,11096,55964,54,1,0,7,0.0
419,15,0,0,15,0,10.5,1,0,3.1,14.8,11,90,1,1,0,0,0,336832,1.0,0.0,6.0,28881,34898,55,1,0,2,2.0
358,25,0,0,20,1,1.5,0,0,1.4,10.4,13,90,15,20,0,0,0,30487,1.0,0.0,2.0,1916,3192,45,0,0,6,2.0
282,0,0,0,18,0,11.3,1,0,2.9,16.2,15,90,16,21,0,0,0,506045,1.0,3.0,1.0,30277,31775,49,1,0,2,6.0
6,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,25090,1.0,1.0,0.0,44,8626,44,0,0,0,0.0
492,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,3888,1.0,3.0,0.0,970,557,40,0,0,0,0.0
354,22,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,39187,1.0,1.0,0.0,0,4007,40,1,0,0,0.0
280,25,0,0,3,0,0.0,0,0,0.2,2.0,13,3,15,20,0,0,0,187466,1.0,0.0,0.0,3581,15671,40,0,0,1,0.0
2,15,0,0,20,0,23.1,1,0,4.4,21.2,11,90,1,1,0,0,0,512424,1.0,0.0,0.0,11315,48881,54,1,0,2,2.0
260,4,1,2,27,0,16.7,1,0,5.7,40.0,19,90,6,7,0,0,0,110621,1.0,1.0,0.0,5072,7350,44,0,0,7,5.0
47,8,0,0,20,1,12.3,0,0,6.6,10.8,14,90,14,17,0,0,0,45692,0.0,2.0,43.0,4469,3549,48,1,0,6,2.0
334,4,0,0,8,0,8.1,1,0,2.8,17.6,19,90,6,7,0,0,0,52549,1.0,1.0,2.0,13616,5265,50,0,1,1,9.0
304,4,0,0,16,0,1.1,1,0,4.6,26.0,19,90,6,7,0,0,0,361827,1.0,1.0,19.0,18215,22376,50,0,0,2,8.0
293,14,0,1,28,1,14.6,0,0,2.8,13.2,11,90,5,6,0,0,0,491941,1.0,0.0,0.0,31698,32818,55,0,0,7,1.0
296,1,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,15,0,0,0,0,1.0,0.0,0.0,0,0,40,0,0,0,0.0
338,22,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,30894,1.0,1.0,0.0,0,3956,40,1,0,0,0.0
220,21,0,0,4,0,1.1,3,0,0.9,0.8,15,45,0,0,0,0,0,190403,1.0,3.0,7.0,9757,19744,46,0,0,0,0.0
479,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,28413,1.0,1.0,0.0,4956,1394,44,0,0,0,0.0
189,10,0,0,1,0,12.1,2,0,2.2,6.0,14,90,18,24,1,0,0,39919,2.0,1.0,4.0,3297,4575,48,1,0,-1,8.0
497,12,0,0,17,0,31.4,3,0,7.7,27.0,16,90,2,3,0,0,0,2808135,3.0,3.0,19.0,77031,223631,76,0,0,1,0.0
433,11,0,0,7,0,12.8,2,0,2.2,6.8,14,45,4,5,0,0,0,320118,2.0,2.0,2.0,36537,24956,55,1,0,0,0.0
215,5,0,0,4,0,0.3,2,0,2.3,18.8,14,90,8,11,0,0,0,100577,2.0,2.0,4.0,1949,9509,50,0,1,0,5.0
82,7,0,0,6,0,0.1,1,0,0.3,3.0,19,18,3,4,0,0,0,71318,1.0,1.0,0.0,12897,5744,45,1,0,1,0.0
289,3,0,0,11,0,4.3,3,0,2.8,23.2,16,90,10,12,0,0,0,98263,3.0,3.0,0.0,15541,5760,45,1,0,1,0.0
353,5,0,0,15,0,25.4,2,0,5.8,32.4,14,90,8,11,0,0,0,120651,2.0,2.0,0.0,4726,11552,44,0,0,1,5.0
346,3,0,0,4,0,0.4,2,0,0.9,8.8,16,47,10,12,0,0,0,739,3.0,3.0,0.0,147,106,45,1,0,0,1.0
454,14,0,0,24,1,1.5,0,0,5.7,19.6,11,90,5,6,0,0,0,2221324,1.0,0.0,36.0,107434,85649,61,0,1,5,0.0
519,22,0,0,8,0,0.6,1,0,1.6,14.0,14,90,13,16,0,0,0,11752,1.0,1.0,1.0,1814,1490,45,1,1,1,2.0
97,25,0,0,25,1,0.3,0,0,1.6,15.6,13,90,15,20,0,0,0,534083,1.0,0.0,0.0,14988,47109,45,0,0,6,2.0
184,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,15953,1.0,1.0,0.0,1850,1661,40,0,0,0,0.0
100,22,0,0,8,0,0.4,1,0,0.8,8.0,14,90,13,16,0,0,0,9194,1.0,1.0,0.0,526,806,44,1,1,1,0.0
166,0,0,0,14,0,10.8,1,0,3.4,17.6,15,90,16,21,0,0,0,24098,1.0,3.0,6.0,8381,4390,50,1,0,2,6.0
163,22,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,7603,1.0,1.0,0.0,83,992,43,1,0,0,2.0
73,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,19948,1.0,3.0,0.0,359,2430,43,1,0,0,0.0
242,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,15,20,0,0,0,513,1.0,0.0,0.0,80,61,45,0,0,0,0.0
216,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,4,0,0,0,8680,1.0,1.0,0.0,267,656,44,1,0,0,0.0
147,1,0,0,21,1,0.4,0,0,3.3,25.6,11,90,12,15,0,0,0,53367,1.0,0.0,7.0,3631,3519,49,0,0,6,1.0
90,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,15,20,0,0,0,22809,1.0,0.0,0.0,0,2798,40,0,0,0,0.0
301,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,0,2.0,1.0,0.0,0,0,40,1,0,0,0.0
376,14,0,0,0,0,0.0,0,0,0.0,0.0,11,0,5,6,0,0,0,42963,1.0,0.0,0.0,7237,4317,49,0,0,0,0.0
245,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,7194,0.0,2.0,0.0,624,650,45,1,0,0,0.0
29,24,0,0,7,0,1.0,1,0,1.5,13.8,14,90,9,10,0,0,0,23401,2.0,1.0,0.0,5193,2143,50,0,0,2,1.0
438,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,64249,1.0,3.0,0.0,877,8292,43,1,0,0,0.0
463,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,44352,0.0,2.0,0.0,1425,24281,50,1,0,0,0.0
469,21,1,0,26,0,32.0,3,0,6.9,35.4,15,90,0,0,0,0,0,916705,1.0,3.0,2.0,51839,101283,52,0,0,4,2.0
489,11,0,0,7,0,16.1,0,0,3.2,11.8,14,45,4,5,0,0,0,57710,2.0,2.0,4.0,3808,5836,54,1,0,1,1.0
232,7,0,0,17,0,11.7,1,0,3.4,20.2,19,90,3,4,0,0,0,40995,1.0,1.0,2.0,4178,2662,45,1,0,2,0.0
528,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,15,20,0,0,0,2226,1.0,0.0,0.0,90,196,45,0,0,0,0.0
501,7,0,0,9,0,18.9,1,0,3.1,12.4,19,90,3,4,0,0,0,59680,1.0,1.0,0.0,10045,4236,45,1,0,2,1.0
25,6,0,0,14,0,0.4,1,0,2.0,19.6,11,90,11,14,0,0,0,250333,1.0,0.0,0.0,24295,21528,50,1,1,1,0.0
507,15,0,0,7,0,0.2,1,0,0.7,7.0,11,23,1,1,0,0,0,39166,1.0,0.0,0.0,410,5357,49,1,0,1,2.0
219,11,0,0,15,0,0.8,2,0,2.1,20.4,14,90,4,5,0,0,0,85981,2.0,2.0,0.0,19201,5145,49,1,1,0,1.0
224,16,0,0,3,0,0.8,1,0,2.1,18.0,14,90,17,22,0,0,0,715112,1.0,1.0,2.0,65245,31066,40,0,1,1,3.0
441,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,8000,1.0,0.0,0.0,561,614,49,1,0,0,0.0
45,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,19942,1.0,3.0,0.0,761,1765,44,0,0,0,0.0
343,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,4,0,0,0,74629,1.0,1.0,0.0,1559,5447,40,1,0,0,0.0
62,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,630,1.0,1.0,0.0,0,36,40,0,0,0,0.0
318,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,828964,2.0,1.0,0.0,7053,163933,45,1,0,0,0.0
329,3,0,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,4351,3.0,3.0,0.0,222,366,43,1,0,0,0.0
246,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,11658,2.0,2.0,0.0,775,1036,54,1,0,0,0.0
235,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,6209,1.0,3.0,0.0,275,581,44,0,0,0,0.0
159,3,0,0,0,0,0.0,0,0,0.0,0.0,16,0,10,12,0,0,0,20875,3.0,3.0,0.0,2606,2462,40,1,0,0,0.0
143,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,9885,2.0,2.0,0.0,114,941,44,0,0,0,0.0
367,8,0,2,28,1,10.3,0,0,2.9,14.2,14,90,14,17,0,0,0,250234,0.0,2.0,4.0,51810,17439,50,1,0,8,2.0
4,22,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,8198,1.0,1.0,0.0,272,1403,44,1,0,0,0.0
450,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,7402,1.0,3.0,0.0,14,888,44,0,0,0,0.0
110,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,1152498,2.0,2.0,0.0,15109,131661,41,1,0,0,0.0
106,6,0,0,15,0,12.2,1,0,3.3,19.0,11,90,11,14,0,0,0,316013,1.0,0.0,2.0,15483,19162,60,1,0,2,10.0
108,4,0,0,9,0,0.3,1,0,0.9,8.2,19,45,6,7,0,0,0,2376,1.0,1.0,0.0,535,182,44,0,0,1,6.0
26,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,331674,0.0,2.0,0.0,76527,26373,39,0,0,0,0.0
446,11,0,0,12,0,3.9,2,0,2.0,8.0,14,90,4,5,0,0,0,56019,2.0,2.0,8.0,3164,4683,49,1,0,1,0.0
316,8,0,0,20,1,19.3,0,0,3.8,12.8,14,90,14,17,0,0,0,822935,0.0,2.0,6.0,28363,150885,54,1,1,5,2.0
462,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,16,21,0,0,0,8010,1.0,3.0,0.0,458,620,43,1,0,0,0.0
101,24,0,0,4,0,0.0,0,0,0.3,3.0,14,1,9,10,0,0,0,25262,2.0,1.0,0.0,957,2968,50,0,0,1,0.0
53,0,0,0,15,0,0.2,1,0,1.4,13.6,15,90,16,21,0,0,0,975074,1.0,3.0,0.0,48700,39447,44,1,0,2,7.0
484,6,0,0,11,0,0.3,1,0,1.9,18.2,11,61,11,14,0,0,0,229045,1.0,0.0,0.0,55978,9870,54,1,0,2,1.0
290,24,0,0,13,0,1.2,1,0,2.6,23.0,14,90,9,10,0,0,0,92508,2.0,1.0,2.0,18518,6309,54,0,0,2,0.0
0,24,0,0,12,0,25.3,1,0,5.4,17.2,14,90,9,10,0,0,0,1277017,2.0,1.0,11.0,66555,73428,55,0,0,2,1.0
150,16,0,0,10,0,0.1,1,0,5.4,18.4,14,90,17,22,0,0,0,13341,1.0,1.0,35.0,266,1582,44,0,0,2,1.0
373,20,0,0,12,0,12.3,1,0,2.5,12.8,13,90,19,25,0,0,0,16715,1.0,0.0,0.0,3622,1435,45,1,0,2,0.0
349,16,0,0,16,0,43.9,1,0,7.2,15.6,14,90,17,22,0,0,0,21792,1.0,1.0,12.0,2017,3928,50,0,1,1,1.0
447,24,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,9764,2.0,1.0,0.0,260,1282,44,0,0,0,0.0
140,15,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,7272,1.0,1.0,0.0,158,361,49,1,0,0,0.0
410,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,857,1.0,2.0,0.0,27,64,45,0,0,0,0.0
520,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,7440,1.0,2.0,0.0,425,561,49,1,0,0,0.0
257,15,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,6585,1.0,1.0,0.0,1194,578,44,1,0,0,0.0
207,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,3,0,0,0,22496,2.0,1.0,0.0,1220,1515,40,1,0,0,0.0
455,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,1086,0.0,0.0,0.0,86,182,44,0,0,0,0.0
112,22,0,0,9,0,0.6,1,0,2.4,23.4,14,90,9,10,0,0,0,26988,0.0,1.0,0.0,1931,2054,43,0,0,2,0.0
307,10,0,1,30,1,0.8,0,0,1.9,18.6,14,90,17,22,0,0,0,37028,0.0,1.0,0.0,10333,3994,45,1,0,7,2.0
165,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,1437,1.0,2.0,0.0,0,92,45,0,0,0,0.0
350,1,1,0,19,0,28.9,2,0,8.2,28.6,13,90,16,21,1,0,0,234450,1.0,2.0,24.0,8797,11580,48,0,0,2,1.0
323,15,0,0,16,0,35.6,1,0,5.7,19.4,11,90,7,8,0,0,0,2381934,1.0,1.0,2.0,5582,960163,54,1,0,2,0.0
137,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,1087,1.0,3.0,0.0,0,35,45,1,0,0,0.0
36,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,53122,1.0,2.0,0.0,690,6664,49,0,0,0,0.0
91,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,4453,0.0,0.0,0.0,80,424,44,0,0,0,0.0
470,4,0,0,20,1,1.8,0,0,2.1,8.0,16,90,0,0,0,0,0,1919590,0.0,0.0,11.0,132995,58817,43,1,0,6,5.0
425,6,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,20,0,0,0,445104,1.0,3.0,0.0,6291,170936,56,1,0,0,1.0
287,1,0,0,15,0,0.1,2,0,1.6,11.6,13,80,16,21,0,0,0,27105,1.0,2.0,4.0,18839,2553,44,0,0,1,0.0
502,1,0,0,11,0,0.8,2,0,2.8,17.0,13,90,16,21,0,0,0,633666,1.0,2.0,10.0,47063,16815,50,0,0,1,0.0
66,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,21,0,0,0,47,1.0,2.0,0.0,0,1,45,0,0,0,0.0
162,22,0,0,8,0,1.3,1,0,2.1,19.6,14,90,9,10,0,0,0,7193,0.0,1.0,0.0,1191,728,44,0,1,1,-1.0
188,0,0,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,22939,0.0,0.0,0.0,0,1764,48,0,0,0,0.0
515,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,26582,2.0,2.0,0.0,83,1159,44,0,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,3,0,0,0,3681,2.0,1.0,0.0,280,244,44,1,0,0,0.0
68,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,556897,0.0,0.0,0.0,20172,38321,40,0,0,0,0.0
228,22,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,3959,0.0,1.0,0.0,58,217,44,0,0,0,1.0
95,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,496,0.0,0.0,0.0,49,75,45,1,0,0,0.0
45,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,14,0,0,0,13404,2.0,2.0,0.0,0,725,40,1,0,0,0.0
498,6,0,3,34,0,2.9,1,1,9.1,54.6,14,90,15,20,0,0,0,145888,1.0,3.0,33.0,3173,21778,48,1,0,11,6.0
41,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,22317,0.0,0.0,0.0,673,1422,40,0,0,0,0.0
148,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,13875,1.0,2.0,0.0,151,813,44,0,0,0,0.0
57,6,0,0,17,0,41.6,1,1,15.7,40.0,14,90,15,20,0,0,0,292935,1.0,3.0,75.0,11270,25520,56,1,0,8,15.0
27,12,0,0,16,0,1.4,2,0,2.2,21.0,15,90,11,14,0,0,0,160663,2.0,2.0,0.0,34776,14491,70,1,0,1,6.0
421,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,17484,1.0,2.0,0.0,220,2516,43,1,0,0,0.0
368,4,0,0,0,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,4144,0.0,0.0,0.0,0,270,40,1,0,0,0.0
92,16,0,0,14,0,0.6,2,0,1.9,16.6,14,90,19,25,0,0,0,9697,1.0,2.0,2.0,565,516,44,0,1,0,0.0
67,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,24801,0.0,0.0,0.0,649,1319,40,1,0,0,0.0
431,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,14,0,0,0,2722,2.0,2.0,0.0,0,166,44,1,0,0,0.0
259,14,0,0,8,0,26.8,2,0,4.7,20.0,15,90,10,12,0,0,0,1261495,2.0,2.0,0.0,457897,33763,61,0,1,0,6.0
105,0,0,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,15401,0.0,0.0,0.0,431,1336,43,0,0,0,0.0
249,12,0,0,3,0,0.3,1,0,0.2,1.2,15,12,11,14,0,0,0,42730,2.0,2.0,0.0,907,2822,48,1,0,1,0.0
141,21,0,1,23,0,10.3,1,0,4.6,35.2,13,90,1,1,0,0,0,487765,1.0,2.0,0.0,16494,41540,46,1,0,3,-1.0
78,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,22,0,0,0,37756,0.0,1.0,0.0,7770,3312,40,1,0,0,0.0
217,20,0,0,16,0,0.3,3,0,1.8,17.2,14,90,5,6,0,0,0,61484,1.0,3.0,0.0,3289,4340,44,0,0,1,5.0
387,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,15,0,0,0,1157,1.0,1.0,0.0,0,61,40,0,0,0,0.0
417,3,1,0,17,0,0.3,1,0,3.1,11.8,13,90,18,24,0,0,0,679407,2.0,1.0,19.0,70986,25723,46,0,0,5,2.0
40,14,0,0,16,0,0.6,2,0,1.9,18.0,15,90,10,12,0,0,0,280461,2.0,2.0,0.0,36118,12318,55,0,0,1,5.0
390,0,0,0,0,0,0.0,0,0,0.0,0.0,16,0,3,4,0,0,0,16519,0.0,0.0,0.0,494,1245,43,0,0,0,0.0
286,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,14,0,0,0,1472937,2.0,2.0,0.0,54741,136089,40,1,0,0,1.0
124,17,0,0,26,1,1.8,0,0,4.5,23.0,14,90,4,5,0,0,0,5004,0.0,0.0,20.0,39,225,44,0,0,6,7.0
294,20,0,0,20,0,17.0,3,0,3.8,15.4,14,90,5,6,0,0,0,39119,1.0,3.0,6.0,1584,2813,48,0,0,1,0.0
89,22,0,0,2,0,0.0,0,0,0.2,1.6,14,22,9,10,0,0,0,6206,0.0,1.0,0.0,58,459,44,0,0,1,0.0
190,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,14,0,0,0,100095,2.0,2.0,0.0,1643,8461,52,1,0,0,0.0
324,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,64848,2.0,2.0,0.0,468,9991,45,0,0,0,0.0
